duration,protocol,in_packets,in_bytes,out_packets,out_bytes
6056.139,ICMP,6486275,9655955238,6486292,9656052744
6061.119,ICMP,6492147,9664768206,6498024,9673444848
6071.187,ICMP,6503876,9682156880,6503888,9682246816
6081.220,ICMP,6515624,9699646448,6515600,9699681880
6086.197,ICMP,6521452,9708393912,6527284,9717005008
6096.269,ICMP,6533048,9725586032,6533062,9725678996
6106.302,ICMP,6544709,9742944634,6544715,9743025486
6111.280,ICMP,6550439,9751547062,6556237,9760106682
6121.351,ICMP,6562001,9768687706,6561977,9768723138
6131.386,ICMP,6574146,9786766852,6574121,9786802242
6136.362,ICMP,6579973,9795514274,6585718,9803994404
6146.433,ICMP,6591483,9812575470,6591461,9812615402
6156.466,ICMP,6603099,9829868526,6603074,9829903916
6161.447,ICMP,6608859,9838516734,6614715,9847161582
6171.520,ICMP,6620567,9855873614,6620542,9855909004
6181.552,ICMP,6632183,9873166670,6632158,9873202060
6186.528,ICMP,6637808,9881612352,6643492,9890001240
6196.603,ICMP,6649212,9898516760,6649222,9898605140
6206.637,ICMP,6660652,9915547800,6660651,9915619526
6211.613,ICMP,6666374,9924139588,6672092,9932578840
6221.688,ICMP,6677812,9941094360,6677816,9941173656
6231.719,ICMP,6689385,9958321954,6689392,9958405792
6236.697,ICMP,6695168,9967003872,6700869,9975418498
6246.766,ICMP,6706546,9983868556,6706527,9983914502
6256.803,ICMP,6718030,10000965100,6718010,10001009532
6261.784,ICMP,6723768,10009581472,6729514,10018061644
6271.855,ICMP,6735411,10026839222,6735385,10026874570
6281.886,ICMP,6747159,10044328790,6747145,10044382306
6286.863,ICMP,6752941,10053010666,6758775,10061621846
6296.933,ICMP,6764627,10070333878,6764601,10070369226
6306.972,ICMP,6776331,10087757942,6776347,10087856878
6311.947,ICMP,6782202,10096570868,6788080,10105247552
6322.017,ICMP,6793932,10113959584,6793906,10113994932
6332.054,ICMP,6805636,10131383648,6805610,10131418996
6337.032,ICMP,6811376,10140003048,6817208,10148611200
6347.103,ICMP,6823060,10157323232,6823058,10157394916
6357.136,ICMP,6834809,10174812842,6834790,10174858788
6362.112,ICMP,6840634,10183559820,6846954,10192891988
6372.181,ICMP,6852806,10201604020,6852779,10201639326
6382.215,ICMP,6864554,10219093588,6864549,10219162202
6387.194,ICMP,6870379,10227840926,6876171,10236386686
6397.268,ICMP,6882067,10245164222,6882061,10245231322
6407.301,ICMP,6893859,10262719294,6893832,10262754600
6412.275,ICMP,6899728,10271532136,6905563,10280143358
6422.346,ICMP,6911415,10288855390,6911401,10288910378
6432.386,ICMP,6923208,10306410504,6923181,10306445810
6437.366,ICMP,6929066,10315207804,6935000,10323965576
6447.442,ICMP,6940808,10332612104,6940809,10332689802
6457.473,ICMP,6952644,10350232680,6952617,10350267986
6462.448,ICMP,6958427,10358917542,6964129,10367329266
6472.520,ICMP,6969981,10376041298,6969954,10376076604
6482.553,ICMP,6981641,10393399858,6981652,10393492696
6487.528,ICMP,6987290,10401885180,6992862,10410103420
6497.600,ICMP,6998627,10418684486,6998604,10418727320
6507.633,ICMP,7010243,10435977542,7010253,10436070338
6512.609,ICMP,7016046,10444694156,7021859,10453270598
6522.684,ICMP,7027623,10461851622,7027629,10461938362
6532.721,ICMP,7039240,10479144720,7039212,10479179984
6537.698,ICMP,7044976,10487761008,7050768,10496306768
6547.771,ICMP,7056488,10504822288,7056460,10504857552
6557.808,ICMP,7068105,10522115386,7068077,10522150650
6562.785,ICMP,7073826,10530710076,7079633,10539277434
6572.855,ICMP,7085353,10547792954,7085347,10547861526
6582.888,ICMP,7096925,10565020506,7096897,10565055770
6587.865,ICMP,7102618,10573571332,7108410,10582117092
6597.936,ICMP,7114130,10590632612,7114102,10590667876
6607.968,ICMP,7126231,10608646254,7126202,10608681476
6612.946,ICMP,7132045,10617380994,7137892,10626004856
6623.016,ICMP,7143656,10634585880,7143627,10634621102
6633.048,ICMP,7155404,10652075448,7155384,10652124296
6638.025,ICMP,7161190,10660767796,7167064,10669434008
6648.095,ICMP,7172741,10677884066,7172712,10677919288
6658.127,ICMP,7184357,10695177122,7184328,10695212344
6663.104,ICMP,7190091,10703792966,7195926,10712401244
6673.175,ICMP,7201649,10720920194,7201642,10720988724
6683.208,ICMP,7213442,10738475308,7213413,10738510530
6688.184,ICMP,7219221,10747157058,7225014,10755702860
6698.254,ICMP,7230778,10764283884,7230785,10764373610
6708.284,ICMP,7242570,10781838956,7242541,10781874178
6713.261,ICMP,7248373,10790557042,7254142,10799066508
6723.328,ICMP,7259952,10807713120,7259922,10807748300
6733.361,ICMP,7271612,10825071680,7271620,10825164392
6738.339,ICMP,7277454,10833849172,7283316,10842495744
6748.416,ICMP,7289168,10851207776,7289138,10851242956
6758.444,ICMP,7300872,10868631840,7300842,10868667020
6763.419,ICMP,7306650,10877313548,7312445,10885859434
6773.491,ICMP,7318297,10894571466,7318281,10894627842
6783.523,ICMP,7330001,10911995530,7329971,10912030710
6788.499,ICMP,7335603,10920415222,7341309,10928830058
6798.575,ICMP,7347073,10937411082,7347059,10937470486
6808.606,ICMP,7358689,10954704138,7358659,10954739318
6813.583,ICMP,7364428,10963326440,7370262,10971931732
6823.652,ICMP,7376070,10980578260,7376040,10980613440
6833.686,ICMP,7387686,10997871316,7387657,10997908010
6838.662,ICMP,7393466,11006556052,7399303,11015164414
6848.734,ICMP,7405111,11023810942,7405080,11023846080
6858.771,ICMP,7417388,11042086600,7417383,11042161102
6863.753,ICMP,7423165,11050768266,7429048,11059445160
6873.829,ICMP,7434900,11068157192,7434869,11068192330
6883.860,ICMP,7446604,11085581256,7446573,11085616394
6888.838,ICMP,7452341,11094203474,7458176,11102808808
6898.911,ICMP,7463984,11111455336,7463995,11111554062
6908.943,ICMP,7475513,11128617426,7475483,11128654078
6913.921,ICMP,7481266,11137263868,7487129,11145910482
6923.997,ICMP,7492981,11154622514,7492950,11154657652
6934.035,ICMP,7504817,11172243090,7504807,11172310022
6939.010,ICMP,7510682,11181055764,7516565,11189732658
6949.082,ICMP,7522374,11198379228,7522368,11198452216
6959.110,ICMP,7533990,11215672284,7533959,11215707422
6964.088,ICMP,7539723,11224288446,7545475,11232768870
6974.162,ICMP,7551283,11241415398,7551287,11241504998
6984.193,ICMP,7562987,11258839462,7562955,11258874558
6989.169,ICMP,7568763,11267521086,7574560,11276067056
6999.239,ICMP,7580412,11284779088,7580380,11284814184
7009.271,ICMP,7592116,11302203152,7592084,11302238248
7014.249,ICMP,7597892,11310884776,7603732,11319496208
7024.319,ICMP,7609496,11328077232,7609497,11328162290
7034.353,ICMP,7621024,11345239280,7621012,11345304656
7039.328,ICMP,7626801,11353920946,7632641,11362532378
