duration,protocol,in_packets,in_bytes,out_packets,out_bytes
15417.907,TCP,868248348,57304380504,1307511454,57215607673660
15447.929,TCP,869925944,57415101816,1310043742,57326420085036
15477.952,TCP,871582394,57524427492,1312541360,57435711870144
15507.974,TCP,873288178,57637009212,1315111627,57548185439134
15537.996,TCP,874914507,57744346902,1317558711,57655268603350
15568.018,TCP,876574492,57853905864,1320057616,57764620111136
15598.038,TCP,878209201,57961796634,1322519694,57872358904436
15628.059,TCP,879844749,58069742778,1324981476,57980083521672
15658.080,TCP,881519948,58180305888,1327503903,58090465103918
15688.101,TCP,883187444,58290360600,1330014755,58200338412182
15718.121,TCP,884883870,58402324692,1332570104,58312158126952
15748.141,TCP,886534930,58511294628,1335055847,58420932377326
15778.162,TCP,888217834,58622366268,1337587998,58531737766932
15808.183,TCP,889923871,58734964686,1340156466,58644133295260
15838.204,TCP,891623699,58847153310,1342719168,58756275474072
15868.226,TCP,893378428,58962965400,1345364994,58872052849300
15898.248,TCP,895073268,59074824840,1347923672,58984016701616
15928.269,TCP,896742363,59184985086,1350440954,59094172500452
15958.291,TCP,898385339,59293421478,1352915386,59202453697868
15988.313,TCP,900038561,59402534106,1355404610,59311380156348
16018.334,TCP,901713365,59513071146,1357927473,59421778151370
16048.355,TCP,903418955,59625640086,1360494070,59534091505164
16078.377,TCP,905100460,59736619392,1363027951,59644970541094
16108.399,TCP,906767854,59846667372,1365537740,59754797641104
16138.420,TCP,908428069,59956241538,1368039654,59864281599156
16168.442,TCP,910054349,60063576018,1370485415,59971304710262
16198.464,TCP,911758579,60176055174,1373056468,60083811624168
16228.486,TCP,913443911,60287287062,1375593111,60194810838430
16258.507,TCP,915143056,60399430608,1378152455,60306806584422
16288.528,TCP,916804716,60509100168,1380655240,60416326383392
16318.550,TCP,918537788,60623482896,1383265042,60530531270300
16348.571,TCP,920234449,60735462498,1385823944,60642510209904
16378.592,TCP,921908219,60845931318,1388342912,60752738013408
16408.613,TCP,923603228,60957801864,1390895147,60864420748622
16438.633,TCP,925284612,61068773184,1393424935,60975122042926
16468.654,TCP,926926968,61177168656,1395900103,61083433042262
16498.675,TCP,928620134,61288917564,1398449050,61194972888972
16528.696,TCP,930322721,61401288282,1401013453,61307190218394
16558.717,TCP,932008670,61512560904,1403551317,61418244826378
16588.738,TCP,933683749,61623116094,1406074843,61528673798150
16618.759,TCP,935402421,61736548398,1408663748,61641963733992
16648.781,TCP,937057269,61845768342,1411153944,61750933116416
16678.801,TCP,938741156,61956904860,1413686823,61861769815870
16708.822,TCP,940443886,62069285016,1416250205,61973944151450
16738.842,TCP,942088349,62177819550,1418725363,62082255674414
16768.864,TCP,944163443,62314775790,1421246529,62192582845994
16798.884,TCP,946743730,62485074708,1423847516,62306404945160
16828.905,TCP,949319742,62655091476,1426443770,62420022193716
16858.926,TCP,951901418,62825482068,1429045545,62533877703090
16888.946,TCP,954489997,62996328258,1431655920,62648110808296
16918.967,TCP,957068008,63166476984,1434254721,62761840356698
16948.989,TCP,959651956,63337017528,1436860473,62875875697194
16979.010,TCP,962226674,63506948892,1439454620,62989397780240
17009.031,TCP,964842485,63679592394,1442089281,63104690828810
17039.052,TCP,967425405,63850065114,1444692978,63218634610604
17069.073,TCP,969978551,64018572726,1447265922,63331228287156
17099.094,TCP,972559478,64188913908,1449867477,63445076245018
17129.115,TCP,975133745,64358815506,1452462098,63558621690164
17159.136,TCP,977719957,64529505474,1455068568,63672685126704
17189.158,TCP,980285119,64698806166,1457655449,63785893468138
17219.181,TCP,982872477,64869571770,1460262620,63899988604456
17249.202,TCP,985446106,65039431284,1462857081,64013527289234
17279.223,TCP,988020771,65209359150,1465452881,64127123733290
17309.243,TCP,990598338,65379478548,1468052166,64240872384964
17339.264,TCP,993177746,65549719476,1470653013,64354691001882
17369.284,TCP,995754709,65719799010,1473250974,64468383664340
17399.304,TCP,998366791,65892196398,1475881927,64583513479774
17429.325,TCP,1000997872,66065847720,1478533168,64699528061000
17459.345,TCP,1003621618,66239014956,1481177881,64815258964058
17489.366,TCP,1006226783,66410955822,1483804673,64930204479778
17519.388,TCP,1008835175,66583109670,1486436323,65045364227134
17549.408,TCP,1011412643,66753222534,1489035300,65159091624816
17579.429,TCP,1014045005,66926958426,1491689811,65275248569094
17609.451,TCP,1016686380,67101289152,1494351563,65391722071006
17639.472,TCP,1019276243,67272220086,1496960397,65505883640266
17669.493,TCP,1021883956,67444329120,1499589945,65620950579482
17699.513,TCP,1024515377,67618002882,1502243482,65737068858372
17729.534,TCP,1027171877,67793331882,1504920626,65854214923948
17759.555,TCP,1029822831,67968294822,1507592912,65971149314896
17789.576,TCP,1032471761,68143124178,1510262191,66087951845934
17819.597,TCP,1035119388,68317867536,1512929469,66204665901626
17849.618,TCP,1037768791,68492728110,1515599030,66321482213836
17879.639,TCP,1040391663,68665837638,1518242106,66437140788156
17909.661,TCP,1043007760,68838500040,1520878850,66552523496404
17939.683,TCP,1045632276,69011718072,1523523215,66668236616590
17969.704,TCP,1048240884,69183886176,1526152491,66783290299582
17999.725,TCP,1050869434,69357370476,1528801487,66899206297590
18029.746,TCP,1053450778,69527739156,1531404096,67013091156224
18059.767,TCP,1056066267,69700361406,1534042354,67128538320724
18089.787,TCP,1058724606,69875811780,1536722909,67245832787946
18119.807,TCP,1061363149,70049955594,1539384274,67362290666748
18149.828,TCP,1064000539,70224023310,1542043587,67478656987022
18179.849,TCP,1066639093,70398167874,1544702370,67595001711372
18209.870,TCP,1069285612,70572838104,1547368973,67711688657274
18239.891,TCP,1071915821,70746431874,1550019469,67827670813794
18269.912,TCP,1074544618,70919932476,1552669830,67943647390492
18299.933,TCP,1077183867,71094122886,1555329665,68060038321594
18329.955,TCP,1079829822,71268755892,1557996111,68176716998846
18359.976,TCP,1082473656,71443248912,1560660707,68293315927382
18389.997,TCP,1085118839,71617830990,1563325860,68409938028040
18420.018,TCP,1087769278,71792759940,1565995873,68526772457266
18450.039,TCP,1090415126,71967385884,1568661277,68643404731418
18480.061,TCP,1093052163,72141430302,1571319454,68759722152772
18510.081,TCP,1095700195,72316200414,1573987784,68876482088712
18540.102,TCP,1098304628,72488092968,1576613062,68991358299244
18570.124,TCP,1100929971,72661365582,1579259328,69107156544712
18600.145,TCP,1103570097,72835613898,1581921299,69223639629358
18630.165,TCP,1106202154,73009329636,1584575941,69339806345994
18660.186,TCP,1108847562,73183926564,1587244470,69456577436188
18690.206,TCP,1111480667,73357711470,1589899529,69572761089386
18720.227,TCP,1114124872,73532228976,1592564785,69689387783586
18750.247,TCP,1116777713,73707316482,1595237271,69806330510454
18780.267,TCP,1119418210,73881589260,1597898726,69922791147708
18810.288,TCP,1122053788,74055537384,1600555482,70039048247316
18840.309,TCP,1124703460,74230415736,1603225794,70155897966564
18870.330,TCP,1127353161,74405295978,1605897926,70272824614100
18900.350,TCP,1130011670,74580757548,1608576937,70390051150010
18930.371,TCP,1132662343,74755701942,1611246873,70506881838978
18960.392,TCP,1135289759,74929111374,1613895675,70622790549286
18990.413,TCP,1137923177,75102916938,1616550355,70738956154694
19020.434,TCP,1140578541,75278170962,1619225523,70856017024126
19050.456,TCP,1143182891,75450058038,1621851549,70970927230922
19080.477,TCP,1145827392,75624595080,1624517377,71087579653738
19110.498,TCP,1148468030,75798877164,1627179047,71204050134830
19140.519,TCP,1151122499,75974072094,1629853931,71321097747222
19170.540,TCP,1153774459,76149101430,1632526925,71438062921658
19200.562,TCP,1156420194,76323719892,1635193456,71554746912536
19230.582,TCP,1159066256,76498359960,1637861095,71671478621614
19260.603,TCP,1161719104,76673447880,1640533166,71788402577748
19290.624,TCP,1164380427,76849095174,1643215209,71905762613994
19320.645,TCP,1167036095,77024369214,1645890584,72022831098464
19350.666,TCP,1169687041,77199331626,1648560912,72139678197304
19380.688,TCP,1172337625,77374270122,1651230674,72256501272588
19410.708,TCP,1174990496,77549359584,1653903446,72373455881452
19440.729,TCP,1177640323,77724248118,1656572128,72490233927760
19470.750,TCP,1180284975,77898795150,1659237660,72606874205776
19500.771,TCP,1182937790,78073880916,1661911637,72723880470626
19530.792,TCP,1185576700,78248048976,1664571710,72840280722820
19560.814,TCP,1188141795,78417345222,1667157019,72953410776406
19590.834,TCP,1190767707,78590655390,1669802995,73069195829622
19620.856,TCP,1193396914,78764183052,1672453394,73185174374908
19650.878,TCP,1196019818,78937294692,1675096440,73300831833512
19680.900,TCP,1198660538,79111582212,1677756977,73417252499154
19710.921,TCP,1201264614,79283451204,1680382133,73532132961098
19740.942,TCP,1203853881,79454342802,1682993976,73646433140984
19770.963,TCP,1206438996,79624960392,1685602196,73760572976952
19800.984,TCP,1209013942,79794906804,1688197957,73874166535602
19831.001,TCP,1211598740,79965503448,1690803210,73988177266036
19861.022,TCP,1214177472,80135699736,1693402699,74101933009814
19891.042,TCP,1216760703,80306192958,1696007522,74215922281972
19921.063,TCP,1219356115,80477490126,1698624057,74330425016378
19951.083,TCP,1221930713,80647413570,1701219619,74444015218430
19981.105,TCP,1224507921,80817509274,1703818774,74557760322580
20011.126,TCP,1227100780,80988637944,1706431818,74672106063716
20041.148,TCP,1229644176,81156502056,1708995267,74784283747182
20071.168,TCP,1232227997,81327034218,1711599774,74898260350412
20101.189,TCP,1234812114,81497585916,1714204759,75012261101686
20131.211,TCP,1237380641,81667108674,1716793342,75125538303068
20161.232,TCP,1239944540,81836325984,1719377568,75238626996744
20191.252,TCP,1242520363,82006330278,1721974500,75352272667512
20221.274,TCP,1245103916,82176844752,1724579139,75466254980710
20251.296,TCP,1247685071,82347200934,1727181827,75580153082806
20281.317,TCP,1250258904,82517073888,1729777077,75693724980098
20311.338,TCP,1252856037,82688484642,1732396940,75808371260256
20341.360,TCP,1255425600,82858075776,1734988138,75921765222396
20371.382,TCP,1258006397,83028408354,1737590683,76035654140038
20401.403,TCP,1260586923,83198723046,1740192239,76149500394006
20431.425,TCP,1263166761,83368992330,1742794735,76263393502718
20461.446,TCP,1265738943,83538756318,1745388948,76376919653352
20491.468,TCP,1268328625,83709675306,1748000100,76491186167288
20521.492,TCP,1270908685,83879959242,1750600281,76604974200450
20551.514,TCP,1273442508,84047191536,1753154226,76716739099620
20581.535,TCP,1276026109,84217709202,1755758046,76830688067252
20611.557,TCP,1278598394,84387479988,1758350526,76944141685100
20641.578,TCP,1281192201,84558671226,1760966561,77058621514066
20671.600,TCP,1283780043,84729468774,1763574834,77172761812636
20701.621,TCP,1286364701,84900056178,1766179509,77286742818242
20731.642,TCP,1288938777,85069945194,1768774146,77400290885156
20761.663,TCP,1291521883,85240430166,1771378151,77514247335326
20791.683,TCP,1294099783,85410571542,1773976730,77627968612268
20821.704,TCP,1296689250,85581476340,1776587644,77742228033360
20851.726,TCP,1299274400,85752096240,1779194514,77856309059972
20881.747,TCP,1301857592,85922586888,1781798786,77970279356988
20911.768,TCP,1304450980,86093750472,1784413110,78084685671956
20941.790,TCP,1307033080,86264169048,1787015448,78198568087496
20971.810,TCP,1309624224,86435184552,1789628398,78312918279652
21001.833,TCP,1312213312,86606064336,1792240609,78427231722098
21031.854,TCP,1314754498,86773782588,1794803741,78539397979874
21061.876,TCP,1317319464,86943070344,1797391359,78652634026142
21091.898,TCP,1319895252,87113072328,1799989797,78766344348890
21121.919,TCP,1322459759,87282329790,1802576475,78879540290246
21151.937,TCP,1325059963,87453943230,1805198694,78994290273532
21181.958,TCP,1327645874,87624613332,1807806456,79108406027912
21211.979,TCP,1330248057,87796357410,1810429670,79223199198828
21242.001,TCP,1332832133,87966906402,1813033594,79337147517940
21272.022,TCP,1335402874,88136575308,1815625877,79450586312426
21302.043,TCP,1337984620,88306970520,1818228497,79564479036106
21332.066,TCP,1340591759,88479041670,1820857509,79679528114906
21362.087,TCP,1343169550,88649175864,1823456728,79793273092960
21392.108,TCP,1345752219,88819631970,1826061286,79907252451292
21422.129,TCP,1348323502,88989336624,1828655200,80020763311928
21452.150,TCP,1350889985,89158724454,1831245193,80134105158930
21482.172,TCP,1353474301,89329289286,1833852433,80248204428946
21512.195,TCP,1356081207,89501345058,1836480959,80363228441670
21542.216,TCP,1358612925,89668438398,1839035337,80475010604986
21572.238,TCP,1361192775,89838708474,1841640861,80589029677506
21602.260,TCP,1363790896,90010184412,1844261709,80703719735538
21632.282,TCP,1366371793,90180523614,1846862832,80817548463216
21662.304,TCP,1368945457,90350385414,1849459273,80931172998234
21692.326,TCP,1371544496,90521921964,1852080060,81045860299752
21722.348,TCP,1374119810,90691892688,1854677809,81159542266250
21752.370,TCP,1376714244,90863125308,1857294412,81274046512096
21782.391,TCP,1379303717,91034030502,1859904889,81388286963314
21812.413,TCP,1381905006,91205715576,1862527421,81503051188218
21842.435,TCP,1384489165,91376270046,1865132741,81617062185970
21872.457,TCP,1387068106,91546480128,1867734370,81730909756228
21902.479,TCP,1389630712,91715612124,1870318477,81843994772058
21932.500,TCP,1392199572,91885156860,1872908962,81957357950380
21962.521,TCP,1394790327,92056146666,1875521727,82071698233238
21992.544,TCP,1397381120,92227139004,1878133123,82185973021590
22022.566,TCP,1399921932,92394832572,1880695305,82298095701514
22052.587,TCP,1402497943,92564849298,1883293928,82411820061200
22082.608,TCP,1405077987,92735132178,1885895415,82525664606678
22112.630,TCP,1407657468,92905377900,1888497154,82639518408988
22142.652,TCP,1410258466,93077043780,1891121230,82754348665012
22172.672,TCP,1412845731,93247803246,1893731170,82868562342852
22202.694,TCP,1415416907,93417500862,1896322147,82981943773430
22232.715,TCP,1418000812,93588038568,1898928457,83095995796146
22262.736,TCP,1420575215,93757949142,1901525044,83209625388200
22292.757,TCP,1423165608,93928915056,1904136980,83323926622048
22322.779,TCP,1425753683,94099727982,1906747452,83438162880136
22352.801,TCP,1428332449,94269926514,1909346659,83551908512006
22382.822,TCP,1430922055,94440840486,1911956341,83666112407578
22412.843,TCP,1433499410,94610945892,1914554243,83779801265806
22442.865,TCP,1436078894,94781191812,1917154192,83893579059288
22472.886,TCP,1438649292,94950838056,1919745147,84006963895510
22502.907,TCP,1441171807,95117324022,1922289423,84118306498654
22532.928,TCP,1443748144,95287362240,1924886008,84231938318048
22562.949,TCP,1446342813,95458610370,1927501169,84346382175602
22592.970,TCP,1448915992,95628440136,1930094198,84459857195148
22622.992,TCP,1451476809,95797454034,1932675520,84572820130184
22653.013,TCP,1454056446,95967710052,1935277392,84686679970584
22683.034,TCP,1456649693,96138864306,1937890796,84801044478752
22713.055,TCP,1459237016,96309627600,1940499005,84915182741106
22743.074,TCP,1461818505,96480005826,1943102066,85029097317732
22773.095,TCP,1464390502,96649757604,1945694730,85142558353668
22803.116,TCP,1466957281,96819164970,1948281282,85255747208772
22833.139,TCP,1469538758,96989542428,1950883721,85369634088178
22863.160,TCP,1472157888,97162404960,1953522376,85485098581112
22893.181,TCP,1474765720,97334521872,1956150953,85600126069506
22923.201,TCP,1477366022,97506141780,1958770833,85714774185794
22953.223,TCP,1479961765,97677460794,1961386221,85829224480858
22983.244,TCP,1482519359,97846261974,1963962533,85941965180338
23013.264,TCP,1485126382,98018325468,1966589198,86056906953252
23043.287,TCP,1487698064,98188056456,1969184147,86170465264350
23073.308,TCP,1490291158,98359200660,1971798516,86284873221088
23103.332,TCP,1492892368,98530880496,1974421251,86399644078126
23133.353,TCP,1495490417,98702351706,1977040146,86514250253028
23163.373,TCP,1498099433,98874546738,1979670780,86629368185768
23193.394,TCP,1500677989,99044731410,1982270393,86743131408834
23223.415,TCP,1503269443,99215767350,1984883111,86857469263382
23253.436,TCP,1505850843,99386139726,1987485421,86971348663170
23283.457,TCP,1508424290,99555987204,1990079417,87084866541194
23313.479,TCP,1511008132,99726520776,1992684297,87198860340250
23343.500,TCP,1513575682,99895979052,1995273894,87312186300676
23373.522,TCP,1516188137,100068401058,1997906644,87427395009736
23403.543,TCP,1518799935,100240779702,2000538145,87542546751114
23433.565,TCP,1521417441,100413535074,2003176251,87657989515046
23463.587,TCP,1524027838,100585821252,2005807041,87773110341666
23493.608,TCP,1526608880,100756170000,2008409287,87886981414534
23523.630,TCP,1529206171,100927591158,2011027464,88001555755936
23553.651,TCP,1531776995,101097265518,2013617723,88114907713062
23583.672,TCP,1534365333,101268095778,2016225887,88229043941182
23613.693,TCP,1536946542,101438455548,2018827606,88342897742172
23643.714,TCP,1539521128,101608378200,2021422348,88456449879224
23673.737,TCP,1542100298,101778603372,2024022162,88570218947860
23703.758,TCP,1544674394,101948493684,2026618742,88683846311228
23733.778,TCP,1547260051,102119146998,2029229278,88798084211540
23763.799,TCP,1549845047,102289756710,2031840026,88912336740020
23793.820,TCP,1552413528,102459276408,2034429863,89025671432174
23823.840,TCP,1554997277,102629803842,2037033455,89139611144558
23853.862,TCP,1557574067,102799871958,2039630444,89253258523024
23883.883,TCP,1560139641,102969199818,2042216325,89366422626418
23913.905,TCP,1562709092,103138783560,2044806099,89479754366446
23943.926,TCP,1565280834,103308518532,2047398883,89593217966606
23973.947,TCP,1567814884,103475765808,2049953274,89705004325108
24003.969,TCP,1570387466,103645556196,2052546601,89818495486202
24033.989,TCP,1572954082,103814952828,2055133917,89931723189818
24064.010,TCP,1575533732,103985209728,2057733748,90045497763896
24094.030,TCP,1578111174,104155320876,2060334947,90159328135342
24124.052,TCP,1580690472,104325554520,2062934595,90273092998742
24154.072,TCP,1583269850,104495793444,2065537298,90386987562156
24184.094,TCP,1585844863,104665744278,2068133077,90500583088074
24214.115,TCP,1588425087,104836039014,2070734965,90614445419874
24244.135,TCP,1591017540,105007140888,2073351844,90728961807720
24274.157,TCP,1593611179,105178321038,2075969078,90843494471924
24304.178,TCP,1596178722,105347778852,2078557060,90956746926192
24334.199,TCP,1598764479,105518438790,2081163430,91070808193820
24364.219,TCP,1601342123,105688563270,2083761701,91184511034442
24394.239,TCP,1603940032,105860025240,2086380721,91299122787778
24424.260,TCP,1606525925,106030694130,2088986088,91413137851840
24454.282,TCP,1609053502,106197514188,2091533162,91524598079412
24484.304,TCP,1611631540,106367664672,2094131971,91638322255118
24514.322,TCP,1614213666,106538084964,2096733584,91752169234120
24544.342,TCP,1616780110,106707470220,2099321144,91865406128104
24574.362,TCP,1619360091,106877748942,2101921533,91979207936802
24604.383,TCP,1621941711,107048135838,2104523817,92093090873066
24634.404,TCP,1624533467,107219191710,2107136587,92207433451142
24664.425,TCP,1627118004,107389771104,2109741660,92321437354680
24694.446,TCP,1629708532,107560745928,2112352528,92435691266960
24724.465,TCP,1632295813,107731506450,2114959940,92549796709464
24754.486,TCP,1634888386,107902616244,2117571868,92664099319416
24784.506,TCP,1637460127,108072351126,2120164736,92777571313704
24814.528,TCP,1640049829,108243271458,2122775120,92891808351688
24844.549,TCP,1642630480,108413594400,2125376613,93005659516322
24874.570,TCP,1645217856,108584361216,2127984120,93119768307080
24904.591,TCP,1647790641,108754165002,2130577211,93233243658798
24934.613,TCP,1650333762,108922010964,2133139758,93345384581820
24964.633,TCP,1652910562,109092079764,2135736738,93459033139364
24994.654,TCP,1655517750,109264154148,2138363437,93573977798106
25024.675,TCP,1658081902,109433388180,2140947850,93687077645268
25054.696,TCP,1660681991,109604994030,2143567816,93801733172424
25084.717,TCP,1663267430,109775632980,2146172744,93915728677808
25114.738,TCP,1665842375,109945579326,2148768373,94029320785954
25144.758,TCP,1668447126,110117492892,2151393023,94144175065286
25174.778,TCP,1671039213,110288570610,2154005674,94258507477052
25204.799,TCP,1673636997,110460024330,2156624230,94373099276820
25234.821,TCP,1676230223,110631177222,2159237571,94487465418878
25264.841,TCP,1678830646,110802805116,2161857996,94602137557312
25294.862,TCP,1681405619,110972753334,2164452921,94715693443146
25324.882,TCP,1683974477,111142297938,2167042235,94829006867894
25354.902,TCP,1686555602,111312652164,2169643892,94942862302816
25384.923,TCP,1689143453,111483450330,2172252361,95057011068866
25414.944,TCP,1691735165,111654503298,2174864553,95171322281834
25444.965,TCP,1694295891,111823511190,2177446492,95284312389496
25474.987,TCP,1696884660,111994369944,2180054955,95398462793174
25505.008,TCP,1699473130,112165208940,2182663311,95512607357438
25535.029,TCP,1702069848,112336592328,2185280584,95627145332280
25565.050,TCP,1704662280,112507692816,2187893078,95741470589884
25595.070,TCP,1707251871,112678605798,2190503835,95855720432358
25625.092,TCP,1709860626,112850783628,2193131946,95970729539916
25655.112,TCP,1712430975,113020426638,2195722115,96084080180382
25685.133,TCP,1715029479,113191927902,2198340570,96198665222172
25715.153,TCP,1717617715,113362751454,2200949328,96312827376616
25745.174,TCP,1720197194,113532997044,2203548854,96426585023004
25775.195,TCP,1722783033,113703662418,2206154792,96540621555448
25805.216,TCP,1725369599,113874375750,2208762805,96654753186106
25835.236,TCP,1727964578,114045644364,2211377590,96769181616780
25865.257,TCP,1730560182,114216954204,2213995029,96883723470306
25895.278,TCP,1733115389,114385597842,2216570682,96996438698324
25925.299,TCP,1735711307,114556928430,2219186807,97110926003606
25955.320,TCP,1738314674,114728750628,2221810857,97225757699682
25985.341,TCP,1740905175,114899723670,2224420277,97339947357026
26015.362,TCP,1743486735,115070106630,2227022141,97453806607474
26045.383,TCP,1746081934,115241389740,2229638791,97568312952822
26075.403,TCP,1748688551,115413426438,2232266005,97683282418162
26105.424,TCP,1751279640,115584438312,2234876615,97797526155734
26135.445,TCP,1753874903,115755725646,2237491555,97911960495606
26165.466,TCP,1756470478,115927033596,2240106315,98026386172870
26195.487,TCP,1759048870,116097207444,2242703681,98140048453266
26225.509,TCP,1761639893,116268214938,2245316162,98254374234300
26255.530,TCP,1764210452,116437871832,2247906182,98367713592012
26285.550,TCP,1766807563,116609281134,2250522793,98482219804466
26315.571,TCP,1769403189,116780592426,2253137728,98596653750792
26345.593,TCP,1771990791,116951374134,2255745380,98710770218432
26375.613,TCP,1774580610,117122302164,2258358150,98825109715940
26405.634,TCP,1777130046,117290564916,2260927490,98937548489668
26435.656,TCP,1779717798,117461356548,2263536894,99051740242380
26465.676,TCP,1782317846,117632959692,2266157809,99166433189194
26495.696,TCP,1784894703,117803032230,2268754707,99280078071286
26525.717,TCP,1787476684,117973442952,2271359593,99394070231186
26555.738,TCP,1790046253,118143034482,2273948695,99507373156182
26585.757,TCP,1792625866,118313288940,2276549378,99621183700972
26615.778,TCP,1795209042,118483778508,2279158335,99735361072126
26645.800,TCP,1797815422,118655799564,2281788070,99850441590764
26675.820,TCP,1800411555,118827144318,2284407240,99965057744536
26705.840,TCP,1803003530,118998214620,2287021206,100079450797580
26735.860,TCP,1805605497,119169944418,2289644249,100194236814138
26765.881,TCP,1808189147,119340465294,2292248464,100308200421968
26795.901,TCP,1810779976,119511459960,2294859408,100422461286808
26825.922,TCP,1813354586,119681384196,2297456796,100536129073680
26855.943,TCP,1815941884,119852145840,2300062487,100650155169198
26885.963,TCP,1818481531,120019762494,2302622186,100762172827620
26915.984,TCP,1821046268,120189035112,2305207790,100875325575380
26946.005,TCP,1823633973,120359823618,2307816623,100989496057470
26976.025,TCP,1826209399,120529801710,2310413110,101103122758588
27006.046,TCP,1828773126,120699007668,2312997286,101216209548796
27036.067,TCP,1831353530,120869314320,2315599825,101330098465290
27066.088,TCP,1833935136,121039700292,2318202140,101443979307200
27096.108,TCP,1836523315,121210520082,2320810612,101558129515216
27126.129,TCP,1839111749,121381356702,2323419335,101672292387118
27156.149,TCP,1841698923,121552110138,2326026630,101786394479164
27186.170,TCP,1844277503,121722296418,2328625696,101900135843040
27216.192,TCP,1846860909,121892801190,2331230381,102014120846626
27246.213,TCP,1849446628,122063458644,2333836566,102128169256260
27276.234,TCP,1852037829,122234477886,2336449208,102242499898336
27306.255,TCP,1854635332,122405913060,2339066989,102357054749810
27336.276,TCP,1857218715,122576416338,2341671170,102471017043948
27366.296,TCP,1859762357,122744296686,2344234257,102583182775970
27396.319,TCP,1862333498,122913991992,2346827336,102696662255312
27426.340,TCP,1864911820,123084161220,2349428261,102810479893186
27456.361,TCP,1867505114,123255318600,2352043002,102924902948484
27486.382,TCP,1870089058,123425858904,2354649283,103038957132374
27516.403,TCP,1872689404,123597481716,2357272804,103153763889104
27546.423,TCP,1875273075,123768003978,2359878174,103267779281444
27576.444,TCP,1877817252,123935919636,2362441802,103379962677228
27606.465,TCP,1880368351,124104292122,2365011376,103492406775168
27636.486,TCP,1882922431,124272861378,2367582963,103604936727078
27666.507,TCP,1885453722,124439926560,2370133274,103716535842468
27696.528,TCP,1887999856,124607971380,2372696538,103828701913476
27726.549,TCP,1890540656,124775664156,2375256149,103940709407658
27756.570,TCP,1893088538,124943824344,2377822899,104053028406870
27786.591,TCP,1895640907,125112280674,2380393581,104165518125858
27816.613,TCP,1898181262,125279944080,2382950773,104277420406554
27846.635,TCP,1900687372,125445347316,2385473780,104387825620040
27876.658,TCP,1903238859,125613745458,2388042753,104500241366810
27906.679,TCP,1905783051,125781662106,2390605594,104612389779588
27936.701,TCP,1908322760,125949282876,2393162770,104724287996748
27966.722,TCP,1910865489,126117102966,2395722871,104836315249982
27996.744,TCP,1913407888,126284901276,2398283191,104948352413230
28026.764,TCP,1915943582,126452257056,2400837271,105060121516366
28056.786,TCP,1918466957,126618799818,2403378162,105171309689540
28086.807,TCP,1921012721,126786820218,2405942609,105283528004530
28116.829,TCP,1923544779,126953936022,2408492055,105395089183774
28146.850,TCP,1926081667,127121370606,2411045754,105506836175756
28176.871,TCP,1928611506,127288339956,2413592977,105618300804450
28206.892,TCP,1931155097,127456216962,2416154606,105730396839532
28236.914,TCP,1933695135,127623859446,2418712226,105842316843948
28266.935,TCP,1936232101,127791299178,2421266090,105954072562732
28296.957,TCP,1938721759,127955616594,2423775196,106063868554352
28326.977,TCP,1941272948,128123995044,2426345644,106176348688888
28356.999,TCP,1943812270,128291590296,2428904551,106288324876334
28387.022,TCP,1946340091,128458426458,2431450097,106399713110442
28417.043,TCP,1948862066,128624876784,2433989465,106510832107378
28447.064,TCP,1951410799,128793093138,2436557178,106623193048028
28477.085,TCP,1953946245,128960432550,2439109460,106734877818360
28507.107,TCP,1956486653,129128099454,2441666242,106846760674092
28537.128,TCP,1959022538,129295467816,2444220066,106958517307716
28567.148,TCP,1961562683,129463117362,2446776881,107070402065794
28597.170,TCP,1964081789,129629378334,2449313474,107181402522316
28627.190,TCP,1966620205,129796913766,2451869921,107293269364402
28657.212,TCP,1969164569,129964841766,2454431935,107405381678550
28687.232,TCP,1971703178,130132389936,2456989880,107517316121584
28717.255,TCP,1974256960,130300939524,2459560435,107629803013014
28747.275,TCP,1976756101,130465882806,2462076179,107739892453822
28777.296,TCP,1979292165,130633263006,2464628788,107851591008296
28807.317,TCP,1981833978,130801022640,2467186252,107963502088768
28837.338,TCP,1984389508,130969687596,2469759705,108076115132410
28867.359,TCP,1986923093,131136904182,2472308984,108187670401640
28897.380,TCP,1989468935,131304929706,2474872788,108299860756584
28927.402,TCP,1992018475,131473199322,2477439134,108412160134244
28957.423,TCP,1994573005,131641798278,2480009917,108524655756634
28987.444,TCP,1997113685,131809483134,2482567338,108636567096412
29017.464,TCP,1999686880,131979313980,2485160576,108750047503728
29047.486,TCP,2002269613,132149774358,2487766226,108864074055692
29077.507,TCP,2004849683,132320058954,2490368219,108977942948798
29107.528,TCP,2007435441,132490718982,2492975801,109092059018626
29137.548,TCP,2010017528,132661136700,2495581312,109206080317760
29167.569,TCP,2012600949,132831642462,2498187255,109320124190542
29197.590,TCP,2015154991,133000209234,2500763912,109432879592880
29227.612,TCP,2017749572,133171451556,2503380702,109547392829124
29257.633,TCP,2020335358,133342113432,2505989787,109661571061118
29287.653,TCP,2022928391,133513253586,2508604798,109776005995124
29317.674,TCP,2025518244,133684183860,2511216971,109890317272750
29347.694,TCP,2028116841,133855691262,2513837542,110004998464812
29377.714,TCP,2030698823,134026102050,2516441368,110118950120168
29407.735,TCP,2033259772,134195124660,2519024601,110231995821850
